Sale_Price,Exterior_2nd,Exterior_1st,MS_SubClass,Sale_Type,Condition_1,Overall_Cond,Lot_Frontage,Mas_Vnr_Area,BsmtFin_SF_1,Bsmt_Unf_SF,Total_Bsmt_SF,Second_Flr_SF,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,TotRms_AbvGrd,Fireplaces,Garage_Area,Wood_Deck_SF,Mo_Sold,Latitude,Longitude,Neighborhood,Lot_Area
174500,MetalSd,MetalSd,Two_Story_1945_and_Older,WD,Norm,Good,75,0,6,429,704,704,0,0,1,1,3,7,1,234,0,7,42.014688,-93.642945,Crawford,12000
193000,Plywood,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,90,132,4,621,1561,0,1,0,2,0,3,6,1,463,0,5,42.013169,-93.642885,Crawford,13339
158000,Brk Cmn,BrkComm,One_and_Half_Story_Finished_All_Ages,WD,Norm,Good,78,0,2,248,1067,537,1,0,2,0,3,7,1,295,0,10,42.014943,-93.640762,Crawford,15600
158500,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Very_Good,80,0,7,1092,1092,0,0,1,1,0,3,6,1,300,0,8,42.013753,-93.641356,Crawford,14000
224000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,PosA,Average,100,420,4,91,1310,0,1,0,1,1,3,6,2,576,0,1,42.0125,-93.639407,Crawford,17500
115000,MetalSd,MetalSd,Two_Story_PUD_1946_and_Newer,WD,Norm,Above_Average,24,0,7,516,516,516,0,0,1,0,2,5,1,452,279,5,42.009489,-93.645743,Blueste,1733
137000,MetalSd,MetalSd,Two_Story_PUD_1946_and_Newer,WD,Norm,Above_Average,24,0,1,90,561,668,1,0,1,1,2,5,1,462,176,10,42.009489,-93.645743,Blueste,1488
121000,MetalSd,MetalSd,Two_Story_PUD_1946_and_Newer,WD,Norm,Above_Average,24,0,7,561,561,668,0,0,1,1,2,5,1,462,154,7,42.009489,-93.645743,Blueste,1612
124000,MetalSd,MetalSd,Two_Story_PUD_1946_and_Newer,WD,Norm,Above_Average,24,0,1,276,561,668,0,0,1,1,2,5,1,462,150,5,42.009489,-93.645743,Blueste,1300
208000,VinylSd,VinylSd,Split_or_Multilevel,WD,Norm,Above_Average,0,242,1,118,572,800,1,0,2,1,3,6,1,501,400,4,42.010636,-93.644864,Crawford,13607
315000,BrkFace,BrkFace,One_Story_1946_and_Newer_All_Styles,WD,Norm,Excellent,0,0,3,581,1803,0,1,0,2,0,3,7,2,551,200,7,42.01141,-93.643539,Crawford,17597
222000,Plywood,Wd Sdng,One_Story_1946_and_Newer_All_Styles,WD,Norm,Excellent,0,260,3,72,880,0,1,0,2,0,3,5,1,540,292,12,42.009134,-93.643947,Crawford,21695
147000,VinylSd,VinylSd,Two_Story_1945_and_Older,WD,Norm,Good,59,0,6,216,672,672,0,0,1,0,3,6,0,468,0,7,42.022721,-93.62529,Iowa_DOT_and_Rail_Road,10690
123000,AsbShng,AsbShng,Two_Story_1945_and_Older,WD,Norm,Above_Average,50,0,7,760,760,928,0,0,2,0,5,11,0,576,467,12,42.021425,-93.626839,Iowa_DOT_and_Rail_Road,8660
78000,Wd Shng,Wd Sdng,Two_Story_1945_and_Older,WD,Norm,Average,60,0,7,596,596,596,0,0,1,0,3,6,0,189,0,7,42.021596,-93.625299,Iowa_DOT_and_Rail_Road,6402
85000,Plywood,Plywood,One_and_Half_Story_Finished_All_Ages,ConLD,Feedr,Poor,105,0,7,1013,1013,0,0,0,1,0,2,6,0,0,0,10,42.020184,-93.616895,Iowa_DOT_and_Rail_Road,8470
75000,MetalSd,MetalSd,One_Story_1945_and_Older,WD,Norm,Above_Average,60,0,7,572,572,0,0,0,1,0,2,4,0,200,0,5,42.020002,-93.615395,Iowa_DOT_and_Rail_Road,10200
230000,CmentBd,CemntBd,One_Story_PUD_1946_and_Newer,New,Norm,Average,44,174,3,120,1596,0,1,1,2,0,2,5,1,482,162,6,42.008683,-93.6165709,Crawford,3843
57625,Wd Sdng,Wd Sdng,One_Story_1945_and_Older,ConLD,Norm,Below_Average,109,0,5,0,0,0,0,0,1,0,1,4,0,280,119,3,42.0183,-93.588227,Iowa_DOT_and_Rail_Road,21780
251000,CmentBd,CemntBd,Two_Story_1946_and_Newer,WD,Norm,Average,75,0,1,412,1107,1012,0,0,2,1,3,7,1,642,210,5,41.996888,-93.606944,Mitchell,10125
239686,VinylSd,VinylSd,One_and_Half_Story_Finished_All_Ages,WD,Norm,Average,48,0,3,83,1434,631,1,0,1,1,1,6,1,670,168,8,41.996672,-93.607252,Mitchell,12822
240000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,43,108,7,1710,1710,0,0,0,2,0,3,7,1,550,100,4,41.997119,-93.607055,Mitchell,12118
215000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,71,0,1,114,804,1157,1,0,2,1,3,7,1,560,125,6,41.99539,-93.603717,Mitchell,12209
156450,Plywood,Plywood,Split_Foyer,WD,Norm,Above_Average,75,0,1,135,902,0,1,0,1,0,2,5,1,351,319,4,41.997067,-93.604716,Mitchell,9750
173000,Plywood,Plywood,Split_Foyer,WD,Norm,Good,72,0,3,0,957,0,1,0,1,1,2,5,2,541,302,11,41.997069,-93.604491,Mitchell,9360
126000,Plywood,Plywood,Duplex_All_Styles_and_Ages,COD,Norm,Average,75,0,5,0,0,432,0,0,2,0,4,8,0,539,0,8,41.996919,-93.604519,Mitchell,10125
173000,HdBoard,HdBoard,Split_or_Multilevel,WD,Norm,Average,0,0,3,577,1188,0,1,0,2,0,3,6,0,497,168,6,41.995905,-93.602356,Mitchell,9947
152000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,COD,Norm,Average,82,0,2,1527,1582,0,1,0,2,0,2,5,0,672,0,4,41.996066,-93.602424,Mitchell,11070
137500,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,COD,Norm,Above_Average,0,541,3,354,819,0,0,1,1,0,3,7,1,525,0,1,42.001246,-93.64978,Timberland,14375
375000,BrkFace,BrkFace,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,150,0,1,80,2136,0,2,0,2,0,3,8,2,513,0,6,42.00138,-93.652119,Timberland,215245
315500,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,89,70,3,598,1620,0,1,0,2,0,2,6,1,912,228,9,41.995027,-93.65315,Timberland,12898
224500,VinylSd,VinylSd,Two_Story_1946_and_Newer,New,Norm,Average,83,0,7,846,846,846,0,0,2,1,3,6,0,650,208,7,41.995058,-93.651832,Timberland,13159
410000,CmentBd,CemntBd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,113,246,3,432,2190,0,1,0,2,0,3,9,1,780,90,7,41.993759,-93.651867,Timberland,13438
316500,CmentBd,CemntBd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,79,406,3,526,1641,0,1,0,2,0,3,7,0,885,0,1,41.994727,-93.653039,Timberland,14463
201000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,73,0,3,1450,1466,0,0,0,2,0,3,7,0,610,100,7,41.994695,-93.650453,Timberland,8925
175000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,130,0,3,387,1392,0,1,0,2,0,3,6,1,576,0,3,41.997684,-93.646455,Timberland,11457
204000,MetalSd,MetalSd,Two_Story_1946_and_Newer,WD,Norm,Very_Good,0,0,1,250,712,862,0,0,2,1,3,7,1,440,305,2,41.998952,-93.644884,Timberland,9839
213500,Plywood,Plywood,Split_or_Multilevel,WD,Norm,Average,125,310,3,117,1645,0,2,0,2,1,3,7,1,578,224,7,41.9981656,-93.6446004,Timberland,14419
220000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,0,136,3,262,1267,0,1,0,2,0,2,6,0,471,192,6,41.996327,-93.646793,Timberland,6853
170000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,75,0,7,912,912,942,0,0,2,1,3,9,0,486,124,2,41.996093,-93.646638,Timberland,9157
315000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,85,584,3,578,1838,0,1,0,2,0,2,8,1,765,270,3,41.995359,-93.646816,Timberland,14601
425000,CmentBd,CemntBd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,85,290,3,338,1978,0,1,0,2,0,2,7,1,920,308,5,41.992964,-93.651703,Timberland,12633
139500,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,75,182,1,476,1008,0,0,0,1,0,3,6,0,384,144,4,41.9935397,-93.6042638,Mitchell,12518
115000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Below_Average,100,75,5,0,0,0,0,0,1,0,3,9,1,336,0,11,41.992193,-93.608359,Mitchell,21750
162000,VinylSd,VinylSd,One_Story_PUD_1946_and_Newer,WD,Norm,Average,32,320,3,338,1204,0,1,0,2,0,2,5,0,412,0,6,41.993128,-93.608196,Mitchell,4500
165000,VinylSd,VinylSd,One_Story_PUD_1946_and_Newer,WD,Norm,Average,0,425,3,341,1224,0,1,0,2,0,2,5,0,402,0,6,41.992122,-93.60821,Mitchell,4500
91000,CmentBd,CemntBd,PUD_Multilevel_Split_Level_Foyer,WD,Norm,Average,21,0,3,0,462,462,1,0,1,0,2,5,0,297,120,11,41.991786,-93.604252,Meadow_Village,1596
130000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,62,0,2,354,864,0,1,0,1,0,3,5,0,288,33,11,41.992919,-93.604218,Mitchell,9858
86000,CmentBd,CemntBd,PUD_Multilevel_Split_Level_Foyer,WD,Norm,Very_Good,21,0,3,115,630,0,1,0,1,0,1,3,0,286,0,5,41.992185,-93.603479,Meadow_Village,1526
160000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,83,176,2,594,1188,0,0,0,2,0,3,7,1,504,0,3,41.9928219,-93.600636,Mitchell,13383
80000,CmentBd,CemntBd,PUD_Multilevel_Split_Level_Foyer,WD,Norm,Below_Average,21,0,3,121,630,0,1,0,1,0,1,3,0,286,0,4,41.99217,-93.603111,Meadow_Village,1477
97000,CmentBd,CemntBd,Two_Story_PUD_1946_and_Newer,WD,Norm,Above_Average,21,0,7,546,546,546,0,0,1,1,3,6,1,0,0,5,41.992539,-93.601975,Meadow_Village,1533
88000,CmentBd,CemntBd,Two_Story_PUD_1946_and_Newer,WD,Norm,Below_Average,21,0,2,0,546,546,0,0,1,1,3,6,0,286,238,8,41.991786,-93.60176,Meadow_Village,2217
131900,MetalSd,MetalSd,Split_Foyer,WD,Norm,Very_Good,50,0,3,0,796,0,0,1,1,0,2,4,0,336,138,7,41.991365,-93.601127,Mitchell,7689
131250,HdBoard,HdBoard,Split_or_Multilevel,WD,Norm,Average,62,0,6,0,384,0,0,1,1,0,2,5,0,429,280,8,41.987535,-93.606688,Mitchell,7706
165500,Plywood,Plywood,Split_Foyer,WD,Norm,Above_Average,0,104,3,0,1097,0,1,0,1,0,1,4,1,602,303,7,41.988776,-93.604928,Mitchell,9101
112000,Plywood,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,0,0,1,208,833,0,1,0,1,0,3,5,0,0,0,3,41.988222,-93.603867,Mitchell,8780
149000,Wd Shng,HdBoard,Split_Foyer,WD,Norm,Above_Average,70,0,3,0,828,0,1,0,1,0,2,5,1,698,100,6,41.987659,-93.60277699999999,Mitchell,7669
143000,VinylSd,VinylSd,One_and_Half_Story_Finished_All_Ages,WD,Norm,Average,85,0,3,64,796,566,1,0,1,1,1,5,0,480,40,10,41.986502,-93.609453,Mitchell,14115
130000,Wd Shng,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Average,62,0,1,294,624,663,0,0,1,1,3,6,0,440,150,7,41.986509,-93.606925,Mitchell,10429
196000,ImStucc,Plywood,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,0,0,1,0,1567,0,1,0,2,0,2,5,2,714,264,5,41.991493,-93.59986599999999,Mitchell,9819
173000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Good,70,178,2,0,784,848,0,0,1,1,4,7,1,898,0,4,41.99095,-93.600191,Mitchell,10457
176500,MetalSd,MetalSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Very_Good,87,0,1,245,1184,0,1,0,1,0,3,6,1,601,0,5,42.0525525,-93.6188286,North_Ames,11029
237500,Plywood,BrkFace,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,0,0,2,340,1205,0,0,0,2,1,4,7,2,550,0,5,42.051446,-93.61632890000001,North_Ames,12925
206900,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Average,85,0,1,176,952,1020,0,0,2,1,4,9,2,576,280,6,42.049587,-93.617424,North_Ames,11075
187500,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,72,0,2,220,926,678,0,0,2,1,3,7,1,470,0,4,42.05996,-93.639062,Gilbert,8702
165000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,65,119,1,204,680,790,0,0,2,1,3,7,1,420,192,10,42.061231,-93.637796,Gilbert,8139
195500,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,59,0,3,75,926,678,0,0,2,1,3,7,0,472,100,5,42.060771,-93.638775,Gilbert,9535
192000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,59,0,3,115,943,695,1,0,2,1,3,7,2,472,100,7,42.060822,-93.638778,Gilbert,9042
173000,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Average,0,0,6,778,916,720,0,0,2,1,3,7,1,386,168,11,42.060369,-93.637482,Gilbert,15038
177900,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,53,0,3,898,1348,0,1,0,2,0,3,7,0,404,0,11,42.060639,-93.636718,Gilbert,14137
175000,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Average,57,0,3,125,729,717,0,1,2,1,3,6,1,406,264,8,42.0623,-93.63694799999999,Gilbert,21872
286000,CmentBd,CemntBd,One_Story_PUD_1946_and_Newer,WD,Norm,Average,41,0,3,440,1593,0,1,0,1,1,0,5,1,682,0,8,42.062976,-93.633876,Stone_Brook,4923
247900,CmentBd,CemntBd,One_Story_PUD_1946_and_Newer,WD,Norm,Average,45,0,3,1008,1664,0,1,0,1,1,1,6,1,528,0,7,42.061374,-93.633781,Stone_Brook,6264
180000,HdBoard,HdBoard,One_Story_PUD_1946_and_Newer,WD,Norm,Average,41,0,3,604,1337,0,1,0,2,0,2,5,1,462,96,10,42.060865,-93.633905,Stone_Brook,5395
180000,HdBoard,HdBoard,One_Story_PUD_1946_and_Newer,WD,Norm,Average,39,0,7,1280,1280,0,0,0,2,0,2,5,0,506,0,8,42.06076,-93.633797,Stone_Brook,5070
181000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,100,0,7,926,926,678,0,0,2,1,3,7,1,470,0,7,42.059408,-93.639151,Gilbert,10839
183000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,73,0,7,932,932,701,0,0,2,1,3,7,1,460,0,4,42.059364,-93.639007,Gilbert,11184
188000,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Average,0,0,3,554,773,885,1,0,2,1,3,8,1,431,224,6,42.059411,-93.637763,Gilbert,8000
194500,MetalSd,MetalSd,Two_Story_1946_and_Newer,WD,Norm,Average,0,0,7,712,712,809,0,0,2,1,3,7,1,409,143,10,42.058445,-93.636798,Gilbert,10832
185000,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Average,0,194,1,332,836,858,1,0,2,1,3,7,0,416,0,9,42.05701,-93.637279,Gilbert,14067
189000,HdBoard,HdBoard,One_Story_PUD_1946_and_Newer,WD,Norm,Average,40,0,3,461,1228,0,1,0,2,0,2,5,1,472,168,10,42.059518,-93.632013,Stone_Brook,4671
188500,HdBoard,HdBoard,One_Story_PUD_1946_and_Newer,WD,Norm,Average,65,0,3,1018,1337,0,1,0,2,0,2,5,1,462,0,4,42.059636,-93.631581,Stone_Brook,5950
355000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,101,130,3,1152,1168,1332,0,0,3,1,5,9,1,683,192,7,42.061394,-93.628831,Stone_Brook,13543
325000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,77,245,7,1122,1122,1370,0,0,2,1,4,11,1,656,144,6,42.06056,-93.628901,Stone_Brook,11198
387000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,53,296,3,547,1884,0,1,0,2,0,2,7,1,670,214,9,42.060241,-93.627911,Stone_Brook,15401
115000,BrkFace,BrkFace,One_Story_1946_and_Newer_All_Styles,WD,Feedr,Poor,0,0,7,1632,1632,0,0,0,1,0,3,7,2,495,0,5,42.059792,-93.622299,Gilbert,31220
334000,MetalSd,MetalSd,One_Story_PUD_1946_and_Newer,WD,PosN,Average,60,178,3,676,1710,0,1,0,2,0,2,6,1,557,156,7,42.058896,-93.629808,Stone_Brook,8118
133000,AsbShng,AsbShng,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,0,44,7,1488,1488,0,0,0,2,1,3,6,1,738,0,7,42.0586718,-93.6225667,Gilbert,47280
215000,Plywood,Plywood,Two_Story_1946_and_Newer,WD,Norm,Above_Average,46,123,7,791,791,857,0,0,2,1,3,7,1,542,364,11,42.056015,-93.6391494,Northwest_Ames,20544
226500,Wd Sdng,Plywood,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,63,102,3,692,1675,0,1,0,2,0,2,6,1,528,0,6,42.054514,-93.639715,Northwest_Ames,12680
175500,MetalSd,MetalSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,78,210,3,606,1422,0,0,0,2,0,3,7,1,576,276,6,42.054562,-93.637825,Northwest_Ames,12090
181900,Plywood,WdShing,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,0,174,3,513,1260,0,1,0,2,0,3,6,0,598,152,7,42.054439,-93.637808,Northwest_Ames,10825
235000,Plywood,Plywood,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,56,383,3,656,2048,0,1,0,2,0,3,7,2,550,200,8,42.055358,-93.636511,Northwest_Ames,18559
220000,Plywood,Plywood,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,85,194,1,469,1782,0,0,1,2,0,3,6,1,551,467,3,42.054503,-93.636505,Northwest_Ames,14450
272000,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,PosN,Good,0,424,1,434,1330,1330,1,0,2,1,4,11,1,619,550,7,42.054455,-93.635111,Northwest_Ames,12227
161000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,90,621,1,273,1211,0,1,0,2,0,3,6,1,461,0,11,42.054211,-93.630299,Northwest_Ames,13068
175000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,0,0,1,266,1126,0,0,1,2,0,3,6,0,540,180,3,42.055432,-93.633168,Northwest_Ames,15611
185000,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Above_Average,80,280,7,738,738,767,0,0,2,1,3,7,1,489,28,3,42.052544,-93.635153,Northwest_Ames,10400
146900,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Above_Average,75,0,2,440,720,588,0,0,1,1,3,7,0,484,0,6,42.050326,-93.637105,Northwest_Ames,9743
292500,Plywood,Plywood,Two_Story_1946_and_Newer,WD,Norm,Good,0,168,1,432,1420,1420,0,1,2,1,4,8,2,1314,0,12,42.051473,-93.63719,Northwest_Ames,12511
180000,Plywood,Plywood,One_Story_1946_and_Newer_All_Styles,COD,Norm,Average,104,160,1,549,1193,0,0,1,2,0,3,7,1,478,0,5,42.050679,-93.633905,Northwest_Ames,11361
159900,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,80,120,7,1444,1444,0,0,0,2,0,2,5,1,473,0,4,42.049449,-93.635216,Northwest_Ames,10400
205000,Plywood,Plywood,Two_Story_1946_and_Newer,WD,Norm,Above_Average,80,660,1,400,803,866,0,0,2,1,4,8,1,483,0,9,42.04986,-93.63417690000001,Northwest_Ames,10480
157000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,80,0,2,92,1176,0,0,1,1,1,3,5,1,439,224,11,42.049609,-93.631129,Northwest_Ames,10000
306000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,0,402,3,213,1236,1104,1,0,2,1,4,9,1,787,192,6,42.051074,-93.630231,Northwest_Ames,14311
133000,VinylSd,VinylSd,Duplex_All_Styles_and_Ages,WD,Norm,Average,60,0,7,896,896,896,0,0,2,2,4,8,0,480,0,6,42.056306,-93.626544,North_Ames,9000
151000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Very_Good,65,0,1,14,1054,0,1,0,1,1,3,6,0,460,180,7,42.05539,-93.627875,North_Ames,9750
111900,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,COD,Norm,Above_Average,68,72,6,684,936,0,0,0,1,0,2,4,0,288,16,9,42.055304,-93.626511,North_Ames,10295
123000,MetalSd,MetalSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,63,0,6,132,864,0,1,0,1,0,3,5,0,576,0,5,42.054328,-93.630208,North_Ames,7560
111250,MetalSd,MetalSd,One_Story_1946_and_Newer_All_Styles,COD,Norm,Average,0,0,2,264,864,0,0,0,1,0,3,5,0,576,216,4,42.0564348,-93.624265,North_Ames,12735
181000,MetalSd,MetalSd,One_Story_PUD_1946_and_Newer,COD,Norm,Average,34,0,3,1139,1405,0,1,0,2,0,2,5,0,511,144,8,42.054693,-93.624873,North_Ames,4060
103400,HdBoard,HdBoard,Two_Story_PUD_1946_and_Newer,WD,Norm,Average,21,359,4,25,483,504,0,1,1,1,2,5,0,264,52,2,42.052794,-93.62897099999999,Briardale,1680
100000,HdBoard,HdBoard,Two_Story_PUD_1946_and_Newer,WD,Norm,Average,21,158,2,153,483,504,1,0,1,1,2,5,0,264,0,11,42.052755,-93.627629,Briardale,1680
100500,HdBoard,HdBoard,Two_Story_PUD_1946_and_Newer,WD,Norm,Above_Average,21,422,4,0,483,504,0,0,1,1,2,5,0,352,411,4,42.051479,-93.627114,Briardale,1890
106000,HdBoard,HdBoard,Two_Story_PUD_1946_and_Newer,WD,Norm,Above_Average,21,127,6,162,483,504,0,0,1,1,2,5,0,280,0,9,42.052332,-93.62946199999999,Briardale,1869
85400,HdBoard,HdBoard,Two_Story_PUD_1946_and_Newer,COD,Norm,Average,21,232,1,96,483,504,0,0,1,1,2,4,0,264,0,7,42.051678,-93.62765,Briardale,1680
89500,HdBoard,HdBoard,Two_Story_PUD_1946_and_Newer,WD,Norm,Fair,21,604,1,125,483,504,0,0,1,1,2,5,0,264,0,8,42.051687,-93.627309,Briardale,1680
111750,HdBoard,HdBoard,Two_Story_PUD_1946_and_Newer,WD,Norm,Average,21,356,6,280,630,672,0,0,2,1,3,6,0,264,0,12,42.051659,-93.629425,Briardale,1680
140000,Plywood,Plywood,One_Story_PUD_1946_and_Newer,COD,Norm,Above_Average,53,0,1,510,1069,0,0,0,2,0,2,4,0,440,0,10,42.050001,-93.627234,Northpark_Villa,4043
143000,Brk Cmn,Plywood,Two_Story_PUD_1946_and_Newer,WD,Norm,Above_Average,24,0,1,275,855,601,0,0,2,1,4,7,0,460,0,5,42.05068,-93.625986,Northpark_Villa,2308
148500,Brk Cmn,Plywood,One_Story_PUD_1946_and_Newer,WD,Norm,Above_Average,24,0,1,677,1055,0,0,0,2,0,2,4,0,440,0,9,42.050257,-93.625848,Northpark_Villa,2529
110000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,0,65,6,524,864,0,0,0,1,0,3,5,0,264,0,10,42.04845,-93.62649,North_Ames,9477
394617,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,New,Norm,Average,96,426,3,596,1932,0,1,0,2,0,2,7,1,774,0,11,42.062046,-93.658873,Northridge_Heights,12444
426000,VinylSd,VinylSd,Two_Story_1946_and_Newer,New,Norm,Average,96,272,3,402,1682,590,1,0,2,1,3,9,1,846,196,8,42.0632692,-93.6573126,Northridge_Heights,12474
385000,CmentBd,CemntBd,One_Story_1946_and_Newer_All_Styles,New,PosN,Average,114,816,3,442,2078,0,1,0,2,0,2,7,1,1220,188,6,42.063129000000004,-93.652941,Northridge_Heights,14803
446261,VinylSd,VinylSd,Two_Story_1946_and_Newer,New,Norm,Average,67,268,3,122,1452,1237,1,0,2,1,3,11,1,858,126,11,42.062925,-93.652744,Northridge_Heights,14948
317500,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,New,Norm,Average,98,302,3,570,1582,0,1,0,2,0,3,7,0,905,209,1,42.062259,-93.654642,Northridge_Heights,12704
372402,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,New,Norm,Average,107,436,3,310,1710,0,1,0,2,0,2,6,1,866,0,1,42.0624143,-93.6566551,Northridge_Heights,13891
417500,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,105,554,3,195,2418,0,1,0,2,1,4,9,1,650,358,8,42.062432,-93.657832,Northridge_Heights,13693
383000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,104,480,3,575,1950,0,1,0,2,0,2,7,1,706,156,5,42.061133,-93.657889,Northridge_Heights,14418
390000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,108,270,3,430,1850,898,1,0,2,1,4,9,1,850,212,10,42.06027,-93.657188,Northridge_Heights,13418
460000,CmentBd,CemntBd,Two_Story_1946_and_Newer,WD,PosN,Average,96,468,3,538,1620,1158,1,0,2,1,4,10,1,1150,30,6,42.060427,-93.656801,Northridge_Heights,12539
379000,CmentBd,CemntBd,Two_Story_1946_and_Newer,WD,Norm,Average,102,368,3,165,1414,917,1,0,2,1,3,9,1,1003,192,8,42.060766,-93.65369,Northridge_Heights,12151
250000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,74,108,3,908,948,1140,0,0,2,1,4,10,1,656,100,6,42.060425,-93.654734,Northridge_Heights,8899
316000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,85,126,3,292,1148,1162,1,0,2,1,4,9,1,756,224,7,42.0599011,-93.654443,Northridge_Heights,10574
615000,MetalSd,MetalSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,106,680,3,278,2535,0,2,0,1,1,1,7,2,789,154,2,42.058484,-93.656958,Northridge_Heights,12720
412500,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,110,664,3,556,1572,1096,1,0,2,1,3,10,2,726,400,3,42.058683,-93.65572,Northridge_Heights,13688
284000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,85,292,3,132,998,1040,1,0,2,1,3,8,1,871,320,8,42.058573,-93.652549,Northridge_Heights,10625
284000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,92,504,3,454,1603,0,1,0,2,0,2,7,1,732,216,6,42.058649,-93.651216,Northridge_Heights,10845
421250,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,130,1110,3,404,1479,1134,1,0,2,1,4,10,1,746,0,1,42.057028,-93.655587,Northridge_Heights,16900
